date,city,latitude,longitude,brand,model,size,store_type,in_house_price,quantity,is_genuine,store_rating,sku
2023-11-07 20:45:00.855042752,Thoothukudi,8.7642,78.1348,Puma,Cali,8,High Street,9411.57,12,True,4.8,PuCa816672
2023-11-04 17:24:37.693884694,Tirunelveli,8.7139,77.7567,Puma,RS-X,10,Mall Store,10109.28,12,True,4.7,PuRS1016673
2025-02-15 21:12:05.256262808,Madurai,9.9252,78.1198,Adidas,UltraBoost,11,High Street,12178.46,6,True,4.1,AdUl1116674
2024-09-04 01:51:49.295464772,Tirunelveli,8.7139,77.7567,New Balance,574,9,High Street,9035.09,3,True,4.1,Ne57916675
2025-04-06 19:37:45.773288664,Tirunelveli,8.7139,77.7567,Puma,Cali,8,Mall Store,6777.9,3,True,3.8,PuCa816676
2024-02-28 06:05:20.776038802,Vellore,12.9165,79.1325,New Balance,990,8,High Street,13969.24,6,True,3.9,Ne99816677
2025-09-03 23:40:24.901245056,Chennai,13.0827,80.2707,Puma,RS-X,9,Factory Outlet,9394.39,1,True,4.1,PuRS916678
2024-10-16 04:49:05.667283364,Coimbatore,11.0168,76.9558,Adidas,Superstar,9,Mall Store,9732.15,10,True,4.0,AdSu916679
2024-11-30 04:58:48.896444820,Chennai,13.0827,80.2707,New Balance,990,9,Mall Store,17083.53,10,True,3.8,Ne99916680
2025-10-11 12:14:47.804390216,Vellore,12.9165,79.1325,Puma,Suede,12,High Street,8113.55,4,True,4.6,PuSu1216681
2024-07-16 14:49:27.628381416,Vellore,12.9165,79.1325,New Balance,990,9,Factory Outlet,15112.62,8,True,3.8,Ne99916682
2025-02-20 21:13:10.059502976,Chennai,13.0827,80.2707,Puma,RS-X,9,High Street,8555.18,10,True,3.8,PuRS916683
2024-07-17 19:44:01.632081604,Salem,11.6643,78.146,New Balance,574,10,High Street,8036.69,8,True,4.3,Ne571016684
2024-06-15 07:10:43.532176608,Madurai,9.9252,78.1198,Adidas,UltraBoost,9,Mall Store,14134.12,9,True,4.8,AdUl916685
2023-11-11 21:59:27.958397919,Madurai,9.9252,78.1198,Adidas,UltraBoost,9,Mall Store,16689.11,16,True,4.4,AdUl916686
2025-09-27 22:21:29.944497224,Vellore,12.9165,79.1325,New Balance,327,8,Mall Store,10222.21,7,True,3.9,Ne32816687
2024-11-06 21:11:17.733886692,Chennai,13.0827,80.2707,Puma,Suede,9,High Street,8154.97,8,True,3.9,PuSu916688
2025-02-20 14:12:39.997999896,Erode,11.341,77.7172,New Balance,990,9,Factory Outlet,15867.71,6,True,4.3,Ne99916689
2024-10-08 18:06:19.098954948,Coimbatore,11.0168,76.9558,Puma,Suede,7,High Street,7563.42,16,True,3.8,PuSu716690
2024-04-13 19:23:30.370518526,Salem,11.6643,78.146,New Balance,574,10,High Street,7504.36,7,True,5.0,Ne571016691
2023-10-29 09:51:17.613880694,Tirunelveli,8.7139,77.7567,Adidas,Gazelle,10,Factory Outlet,9773.79,12,True,4.3,AdGa1016692
2025-07-25 04:15:23.806190304,Tirunelveli,8.7139,77.7567,New Balance,327,6,Factory Outlet,9395.4,4,True,4.4,Ne32616693
2024-07-25 15:12:25.777288864,Thoothukudi,8.7642,78.1348,Puma,Cali,8,High Street,7057.25,5,True,4.7,PuCa816694
2025-03-20 04:30:00.810040496,Erode,11.341,77.7172,Adidas,UltraBoost,11,Mall Store,14323.82,6,True,4.8,AdUl1116695
2024-07-28 21:10:30.211510576,Madurai,9.9252,78.1198,New Balance,990,6,Factory Outlet,15213.35,9,True,4.3,Ne99616696
2023-12-08 14:22:44.828241412,Chennai,13.0827,80.2707,New Balance,990,7,Factory Outlet,13874.87,4,True,3.7,Ne99716697
2025-06-12 19:10:11.130556528,Coimbatore,11.0168,76.9558,Adidas,UltraBoost,6,High Street,13041.82,2,True,3.8,AdUl616698
2025-05-10 15:43:19.149957496,Coimbatore,11.0168,76.9558,New Balance,327,8,Mall Store,9978.04,2,False,3.6,Ne32816699
2025-07-28 04:05:31.936596824,Salem,11.6643,78.146,Adidas,Gazelle,9,Factory Outlet,6124.23,6,True,3.9,AdGa916700
2024-06-29 20:43:12.849642480,Thanjavur,10.787,79.1378,New Balance,327,7,High Street,10117.61,7,True,4.4,Ne32716701
2024-01-06 10:27:13.401670083,Tirunelveli,8.7139,77.7567,Nike,Zoom,8,Factory Outlet,10640.29,14,True,3.9,NiZo816702
2024-10-05 00:44:55.814790736,Chennai,13.0827,80.2707,Adidas,Gazelle,6,Factory Outlet,9566.37,8,True,4.9,AdGa616703
2024-11-21 08:06:05.778288912,Thanjavur,10.787,79.1378,Puma,Cali,6,Mall Store,10548.4,12,True,4.8,PuCa616704
2025-05-05 06:56:36.769838488,Salem,11.6643,78.146,Nike,Dunk,8,Factory Outlet,8991.65,5,True,5.0,NiDu816705
2025-10-13 23:49:03.327166352,Tirunelveli,8.7139,77.7567,New Balance,990,12,High Street,19156.4,14,True,3.7,Ne991216706
2024-12-06 15:09:50.249512472,Thanjavur,10.787,79.1378,Puma,Cali,8,Mall Store,6804.04,7,True,3.5,PuCa816707
2023-11-07 03:13:45.701285064,Tiruchirappalli,10.7905,78.7047,New Balance,327,7,Mall Store,12827.08,12,True,4.5,Ne32716708
2025-05-06 17:59:07.077353864,Coimbatore,11.0168,76.9558,New Balance,990,8,Factory Outlet,15604.49,5,True,4.5,Ne99816709
2024-09-17 05:14:22.063103152,Erode,11.341,77.7172,Adidas,UltraBoost,10,Factory Outlet,14576.23,2,True,4.1,AdUl1016710
2025-02-10 22:03:34.210710536,Tirunelveli,8.7139,77.7567,New Balance,327,7,Mall Store,10290.47,7,True,4.7,Ne32716711
2023-12-15 16:19:53.819690984,Madurai,9.9252,78.1198,New Balance,327,9,High Street,9367.03,8,True,4.1,Ne32916712
2025-06-02 17:22:54.008700432,Tiruchirappalli,10.7905,78.7047,New Balance,990,6,High Street,13741.31,5,True,4.4,Ne99616713
2024-01-12 14:30:18.450922546,Tiruchirappalli,10.7905,78.7047,New Balance,574,8,Factory Outlet,11269.12,8,True,4.5,Ne57816714
2023-11-23 20:27:26.722336116,Coimbatore,11.0168,76.9558,Nike,Air Max,7,High Street,13834.95,12,True,4.0,NiAi716715
2025-09-01 10:21:01.863093152,Chennai,13.0827,80.2707,Puma,Suede,8,High Street,6109.76,4,True,4.5,PuSu816716
2024-09-07 19:13:12.579628980,Salem,11.6643,78.146,Nike,Air Max,10,Mall Store,10403.7,2,True,4.3,NiAi1016717
2025-08-27 14:42:45.848292408,Madurai,9.9252,78.1198,Nike,Air Force 1,10,Factory Outlet,9481.07,2,True,4.2,NiAi1016718
2024-05-08 04:35:20.506025300,Tiruchirappalli,10.7905,78.7047,New Balance,327,7,High Street,10681.5,4,True,4.5,Ne32716719
2025-01-07 03:11:23.134156704,Chennai,13.0827,80.2707,New Balance,990,9,Mall Store,17898.28,6,True,4.0,Ne99916720
2024-11-04 21:52:54.818740936,Salem,11.6643,78.146,Nike,Zoom,10,Factory Outlet,10327.39,18,True,4.7,NiZo1016721
2024-08-22 05:29:46.589329464,Chennai,13.0827,80.2707,Nike,Dunk,8,Factory Outlet,9976.54,9,False,3.6,NiDu816722
2024-12-10 14:39:09.837491872,Thanjavur,10.787,79.1378,Puma,Cali,10,Mall Store,8964.58,4,False,4.9,PuCa1016723
2023-11-20 03:06:03.438171908,Coimbatore,11.0168,76.9558,New Balance,327,10,Mall Store,10907.11,10,True,4.3,Ne321016724
2024-03-27 16:31:38.014900744,Coimbatore,11.0168,76.9558,Puma,Cali,7,High Street,6857.96,6,True,3.6,PuCa716725
2024-09-26 19:38:20.335016748,Coimbatore,11.0168,76.9558,Nike,Air Max,9,High Street,9189.19,5,True,3.6,NiAi916726
2025-07-01 09:57:07.551377568,Thanjavur,10.787,79.1378,Puma,Cali,11,High Street,7520.44,4,True,4.9,PuCa1116727
2025-04-08 11:55:38.626931344,Erode,11.341,77.7172,Nike,Air Max,8,Mall Store,11436.32,6,True,5.0,NiAi816728
2024-02-27 18:42:01.926096304,Chennai,13.0827,80.2707,Puma,RS-X,10,Mall Store,7402.4,6,True,4.8,PuRS1016729
2024-09-27 11:24:27.973398668,Tirunelveli,8.7139,77.7567,Puma,RS-X,10,Mall Store,8523.13,4,True,4.1,PuRS1016730
2024-12-15 11:09:59.609980496,Chennai,13.0827,80.2707,Puma,RS-X,11,High Street,9293.87,7,True,4.8,PuRS1116731
2023-11-01 02:40:55.682784139,Salem,11.6643,78.146,Nike,Air Force 1,7,High Street,9578.42,10,True,4.0,NiAi716732
2025-03-27 20:28:09.924496224,Chennai,13.0827,80.2707,New Balance,574,8,High Street,7841.71,6,True,3.5,Ne57816733
2024-01-18 19:25:57.257862893,Madurai,9.9252,78.1198,New Balance,327,7,High Street,11762.71,14,True,4.3,Ne32716734
2023-12-21 10:44:47.534376719,Coimbatore,11.0168,76.9558,Adidas,UltraBoost,9,Mall Store,13350.31,8,True,4.6,AdUl916735
2025-04-27 15:51:01.413070648,Madurai,9.9252,78.1198,Adidas,Gazelle,8,Factory Outlet,6552.5,5,True,4.3,AdGa816736
2024-08-10 04:24:06.552327616,Thanjavur,10.787,79.1378,Puma,RS-X,6,High Street,8840.83,5,True,4.9,PuRS616737
2024-03-09 22:46:11.778588928,Madurai,9.9252,78.1198,Adidas,Superstar,7,Factory Outlet,8368.97,2,False,4.4,AdSu716738
2023-10-27 22:48:47.306365318,Coimbatore,11.0168,76.9558,Puma,RS-X,6,High Street,8680.21,10,True,3.9,PuRS616739
2025-09-06 19:07:44.243212160,Madurai,9.9252,78.1198,Nike,Zoom,7,Factory Outlet,8205.4,6,True,4.8,NiZo716740
2025-01-01 16:39:33.238661928,Coimbatore,11.0168,76.9558,Adidas,Gazelle,7,High Street,10029.04,8,True,4.2,AdGa716741
2024-06-04 18:52:41.318065904,Tirunelveli,8.7139,77.7567,Adidas,Superstar,8,Factory Outlet,7051.87,7,True,4.6,AdSu816742
2025-05-25 12:16:18.528926440,Coimbatore,11.0168,76.9558,Puma,Cali,6,High Street,7544.98,7,True,4.5,PuCa616743
2025-07-31 07:25:55.097754888,Erode,11.341,77.7172,Adidas,Gazelle,10,Mall Store,8336.51,3,True,4.7,AdGa1016744
2023-12-30 17:15:41.987099355,Salem,11.6643,78.146,Nike,Air Force 1,8,Mall Store,7729.13,5,False,4.3,NiAi816745
2025-01-23 12:32:00.336016800,Tiruchirappalli,10.7905,78.7047,New Balance,574,6,Factory Outlet,9328.11,6,True,4.1,Ne57616746
2024-11-29 09:42:26.227311364,Madurai,9.9252,78.1198,New Balance,574,9,Factory Outlet,10562.47,18,True,4.6,Ne57916747
2024-06-28 06:10:27.511375568,Salem,11.6643,78.146,Nike,Dunk,9,Mall Store,10748.2,4,True,4.0,NiDu916748
2025-03-03 20:54:31.123556176,Thoothukudi,8.7642,78.1348,Adidas,Superstar,12,Factory Outlet,6711.62,5,True,4.3,AdSu1216749
2025-07-05 19:57:12.231611576,Tiruchirappalli,10.7905,78.7047,Adidas,Gazelle,6,Factory Outlet,7334.8,4,True,4.3,AdGa616750
2024-08-29 08:19:29.338466920,Thoothukudi,8.7642,78.1348,New Balance,327,9,Factory Outlet,9442.43,5,True,4.5,Ne32916751
2023-11-13 14:17:20.812040602,Tirunelveli,8.7139,77.7567,Nike,Air Force 1,8,Factory Outlet,11234.04,10,True,3.9,NiAi816752
2025-06-02 22:38:16.554827736,Vellore,12.9165,79.1325,Puma,Cali,6,High Street,7330.32,4,True,4.7,PuCa616753
2025-09-06 22:37:59.273963696,Salem,11.6643,78.146,Adidas,NMD,7,Mall Store,12978.21,7,True,4.0,AdNM716754
2024-01-04 14:39:05.517275863,Tiruchirappalli,10.7905,78.7047,Nike,Air Max,11,Factory Outlet,12257.37,10,True,3.8,NiAi1116755
2024-12-12 03:26:47.660383016,Coimbatore,11.0168,76.9558,Nike,Dunk,9,High Street,9189.9,4,True,4.0,NiDu916756
2024-08-04 00:21:01.503075152,Salem,11.6643,78.146,Adidas,Superstar,9,Factory Outlet,7818.56,2,True,4.2,AdSu916757
2023-10-21 17:53:08.499424971,Salem,11.6643,78.146,New Balance,327,10,Factory Outlet,10387.13,4,True,4.1,Ne321016758
2025-02-03 12:13:21.400070000,Chennai,13.0827,80.2707,New Balance,327,7,Factory Outlet,8879.91,7,True,3.8,Ne32716759
2023-12-24 21:58:14.514725736,Vellore,12.9165,79.1325,Adidas,UltraBoost,7,Mall Store,12662.54,6,True,4.5,AdUl716760
2024-02-28 07:50:28.291414570,Madurai,9.9252,78.1198,Nike,Air Max,11,Factory Outlet,9407.14,7,True,4.5,NiAi1116761
2024-08-20 06:11:23.674183708,Coimbatore,11.0168,76.9558,Puma,Suede,10,High Street,5820.96,7,True,4.3,PuSu1016762
2024-09-06 11:40:57.302865140,Tirunelveli,8.7139,77.7567,Puma,RS-X,9,Factory Outlet,7053.2,2,True,4.4,PuRS916763
2024-02-20 17:37:26.692334616,Madurai,9.9252,78.1198,New Balance,990,8,Factory Outlet,14427.48,4,True,4.7,Ne99816764
2025-03-11 03:14:28.903445168,Tirunelveli,8.7139,77.7567,Nike,Zoom,6,Mall Store,7962.54,6,True,4.2,NiZo616765
2025-05-01 03:04:28.393419672,Madurai,9.9252,78.1198,Puma,Suede,10,Factory Outlet,6661.07,5,True,3.7,PuSu1016766
2025-04-15 20:53:17.679883992,Tiruchirappalli,10.7905,78.7047,New Balance,574,8,High Street,8917.48,6,True,4.2,Ne57816767
2024-12-31 18:45:29.296464824,Coimbatore,11.0168,76.9558,New Balance,327,8,High Street,9398.29,4,True,4.7,Ne32816768
2023-12-19 23:42:17.226861343,Erode,11.341,77.7172,Adidas,Superstar,7,Factory Outlet,7841.72,6,True,4.1,AdSu716769
2023-12-08 00:21:44.705235261,Coimbatore,11.0168,76.9558,Puma,Cali,8,Factory Outlet,7855.13,4,True,4.1,PuCa816770
2024-01-04 07:38:35.455772788,Coimbatore,11.0168,76.9558,Nike,Zoom,12,High Street,10446.82,4,True,3.7,NiZo1216771
2024-02-27 02:03:20.530026500,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,9,Mall Store,7981.3,8,True,4.1,NiZo916772
2024-04-19 15:33:31.600580028,Vellore,12.9165,79.1325,Adidas,NMD,10,Factory Outlet,13398.96,8,False,4.5,AdNM1016773
2023-11-30 00:30:31.771588579,Tirunelveli,8.7139,77.7567,Puma,Suede,10,Mall Store,8336.46,6,True,4.8,PuSu1016774
2025-05-16 04:00:16.560828040,Vellore,12.9165,79.1325,Puma,Cali,7,High Street,6913.11,4,True,3.7,PuCa716775
2024-05-24 18:18:46.496324816,Coimbatore,11.0168,76.9558,Adidas,Gazelle,7,High Street,7324.93,7,True,4.3,AdGa716776
2024-06-01 16:24:51.914595728,Madurai,9.9252,78.1198,Puma,Cali,8,Mall Store,6713.37,9,True,4.2,PuCa816777
2025-02-01 16:25:13.515675784,Tirunelveli,8.7139,77.7567,New Balance,990,7,Factory Outlet,13082.39,2,True,4.9,Ne99716778
2025-03-03 16:31:42.335116752,Chennai,13.0827,80.2707,New Balance,574,10,High Street,9173.31,1,True,4.4,Ne571016779
2025-07-06 23:06:38.719935992,Tirunelveli,8.7139,77.7567,Puma,Suede,10,High Street,6248.47,5,True,4.6,PuSu1016780
2024-12-11 16:56:02.568128408,Chennai,13.0827,80.2707,Puma,RS-X,8,Mall Store,7074.13,5,True,4.3,PuRS816781
2024-05-20 12:41:30.604530224,Coimbatore,11.0168,76.9558,Nike,Zoom,9,Mall Store,8392.95,7,True,3.7,NiZo916782
2025-02-11 01:33:49.241462072,Erode,11.341,77.7172,Puma,Suede,10,High Street,7434.69,2,True,4.5,PuSu1016783
2024-12-01 21:16:41.750087504,Tiruchirappalli,10.7905,78.7047,Puma,Suede,11,High Street,7545.17,4,True,4.0,PuSu1116784
2024-11-10 12:47:33.502675132,Thoothukudi,8.7642,78.1348,Puma,RS-X,11,Mall Store,8798.5,10,True,4.5,PuRS1116785
2023-10-21 00:21:53.345667283,Salem,11.6643,78.146,Puma,Suede,12,Mall Store,7199.12,10,True,4.7,PuSu1216786
2023-11-21 01:00:07.380369018,Thoothukudi,8.7642,78.1348,Adidas,NMD,6,Factory Outlet,13900.63,6,True,4.9,AdNM616787
2025-01-28 02:02:20.047002344,Coimbatore,11.0168,76.9558,Adidas,UltraBoost,9,High Street,16426.35,6,True,4.2,AdUl916788
2025-09-04 20:41:55.085754288,Madurai,9.9252,78.1198,Nike,Dunk,7,Mall Store,9783.4,4,True,4.5,NiDu716789
2025-05-10 17:28:26.665333264,Vellore,12.9165,79.1325,Puma,Cali,11,Factory Outlet,6981.84,8,True,3.9,PuCa1116790
2024-02-01 11:56:56.390819540,Thoothukudi,8.7642,78.1348,Nike,Air Force 1,9,Factory Outlet,9086.1,3,True,4.4,NiAi916791
2024-11-27 19:09:40.889044452,Tiruchirappalli,10.7905,78.7047,Nike,Air Force 1,10,Mall Store,9532.18,4,True,4.7,NiAi1016792
2025-05-09 02:03:07.569378464,Thanjavur,10.787,79.1378,Puma,Suede,10,High Street,6787.35,9,True,4.7,PuSu1016793
2024-05-07 01:25:54.017700884,Coimbatore,11.0168,76.9558,Puma,Suede,9,High Street,7503.1,3,True,4.3,PuSu916794
2024-01-31 07:02:22.387119356,Chennai,13.0827,80.2707,New Balance,990,6,High Street,16167.66,16,True,4.9,Ne99616795
2024-11-12 07:43:07.629381468,Salem,11.6643,78.146,Puma,RS-X,8,Mall Store,8844.39,10,True,3.9,PuRS816796
2024-07-25 00:18:51.896594828,Vellore,12.9165,79.1325,New Balance,990,8,High Street,14742.09,4,True,3.6,Ne99816797
2025-09-27 22:21:29.944497224,Tiruchirappalli,10.7905,78.7047,Nike,Air Max,9,Mall Store,11778.74,8,True,4.5,NiAi916798
2024-11-24 07:03:40.151007548,Madurai,9.9252,78.1198,New Balance,574,9,Factory Outlet,11038.05,12,True,4.3,Ne57916799
2024-10-02 01:47:21.442072100,Tirunelveli,8.7139,77.7567,Nike,Air Force 1,7,High Street,10398.74,8,False,4.3,NiAi716800
2025-05-02 15:52:06.216310816,Tiruchirappalli,10.7905,78.7047,New Balance,327,10,Factory Outlet,10042.45,5,True,4.0,Ne321016801
2024-11-27 16:31:59.615980796,Coimbatore,11.0168,76.9558,Nike,Air Force 1,11,Mall Store,10342.36,8,True,4.3,NiAi1116802
2025-05-01 03:57:02.151107552,Tiruchirappalli,10.7905,78.7047,New Balance,990,7,High Street,14251.47,4,True,4.9,Ne99716803
2024-04-27 01:23:44.411220560,Chennai,13.0827,80.2707,Adidas,Superstar,8,Factory Outlet,7947.73,7,True,4.4,AdSu816804
2025-07-13 20:40:58.922946144,Chennai,13.0827,80.2707,Adidas,Gazelle,7,Factory Outlet,7653.39,2,True,4.8,AdGa716805
2025-08-21 20:17:52.133606680,Salem,11.6643,78.146,Nike,Air Force 1,7,High Street,8628.4,7,True,4.0,NiAi716806
2025-08-21 20:17:52.133606680,Thoothukudi,8.7642,78.1348,New Balance,574,6,Factory Outlet,8980.84,5,True,4.8,Ne57616807
2025-02-10 22:03:34.210710536,Salem,11.6643,78.146,Adidas,Gazelle,8,Mall Store,6624.27,5,True,3.7,AdGa816808
2024-09-10 20:48:28.225411268,Tiruchirappalli,10.7905,78.7047,Nike,Air Max,8,High Street,9998.09,4,True,4.2,NiAi816809
2024-04-23 05:24:39.853992698,Coimbatore,11.0168,76.9558,Nike,Dunk,8,High Street,10659.11,6,True,4.4,NiDu816810
2024-05-22 06:44:30.973548676,Tiruchirappalli,10.7905,78.7047,Puma,Suede,10,High Street,7875.13,3,True,4.9,PuSu1016811
2024-08-16 12:50:00.390019500,Madurai,9.9252,78.1198,Puma,RS-X,9,Mall Store,9242.96,8,True,4.4,PuRS916812
2025-04-20 05:08:14.844742232,Thanjavur,10.787,79.1378,Nike,Air Force 1,8,High Street,9497.04,9,True,4.9,NiAi816813
2024-05-23 22:09:50.069503476,Coimbatore,11.0168,76.9558,New Balance,327,9,Factory Outlet,9044.66,6,True,4.6,Ne32916814
2024-01-28 08:04:48.014400720,Tiruchirappalli,10.7905,78.7047,Nike,Air Max,9,Mall Store,11497.78,16,True,3.8,NiAi916815
2024-10-13 05:51:31.294564728,Tiruchirappalli,10.7905,78.7047,Puma,RS-X,10,Mall Store,8986.12,12,True,3.7,PuRS1016816
2025-04-07 17:31:49.715485768,Thanjavur,10.787,79.1378,Nike,Air Force 1,8,Factory Outlet,8444.92,4,True,3.8,NiAi816817
2025-08-26 06:17:56.813840688,Tirunelveli,8.7139,77.7567,Adidas,Gazelle,6,High Street,6653.44,9,True,4.4,AdGa616818
2025-07-08 14:31:57.815890792,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,8,Mall Store,7347.98,7,True,4.4,NiZo816819
2025-07-01 11:42:15.066753336,Erode,11.341,77.7172,Adidas,Superstar,7,Factory Outlet,8708.03,7,True,4.5,AdSu716820
2025-03-02 15:59:57.119855992,Tirunelveli,8.7139,77.7567,New Balance,574,8,Factory Outlet,8153.1,7,True,3.7,Ne57816821
2024-06-15 13:18:39.835991800,Tiruchirappalli,10.7905,78.7047,Adidas,UltraBoost,8,High Street,14475.78,1,True,3.6,AdUl816822
2024-10-18 22:31:17.493874692,Chennai,13.0827,80.2707,Nike,Dunk,9,Factory Outlet,10878.15,18,True,3.5,NiDu916823
2024-04-10 23:03:37.270863542,Madurai,9.9252,78.1198,Puma,Suede,7,Mall Store,7805.13,10,True,4.7,PuSu716824
2023-12-05 12:47:29.182459122,Madurai,9.9252,78.1198,New Balance,327,8,Factory Outlet,8626.6,1,True,4.7,Ne32816825
2025-01-23 05:31:30.274513720,Tirunelveli,8.7139,77.7567,Adidas,Superstar,8,High Street,8970.05,10,True,4.9,AdSu816826
2024-04-16 11:20:34.681734086,Madurai,9.9252,78.1198,New Balance,574,11,High Street,9666.22,5,True,4.5,Ne571116827
2025-06-02 08:37:16.431821592,Coimbatore,11.0168,76.9558,Adidas,Superstar,8,High Street,7247.83,3,True,4.7,AdSu816828
2024-11-07 06:49:29.068453420,Erode,11.341,77.7172,Nike,Air Max,12,Mall Store,14313.28,6,True,3.9,NiAi1216829
2023-11-26 14:09:38.548927446,Chennai,13.0827,80.2707,New Balance,574,8,High Street,10005.61,12,True,4.0,Ne57816830
2024-02-14 20:34:51.704585228,Madurai,9.9252,78.1198,Adidas,UltraBoost,9,Mall Store,12522.34,8,True,4.1,AdUl916831
2024-02-24 03:58:19.914995750,Tiruchirappalli,10.7905,78.7047,Adidas,NMD,12,Factory Outlet,13837.65,3,True,4.0,AdNM1216832
2025-08-09 18:19:38.338916944,Coimbatore,11.0168,76.9558,Puma,RS-X,9,High Street,8489.15,4,True,4.6,PuRS916833
2024-11-17 06:51:38.674933744,Coimbatore,11.0168,76.9558,Puma,RS-X,10,Mall Store,10339.12,10,True,4.9,PuRS1016834
2025-07-25 01:37:42.533126656,Coimbatore,11.0168,76.9558,New Balance,574,9,High Street,9930.98,9,True,3.5,Ne57916835
2024-07-04 20:44:17.652882644,Erode,11.341,77.7172,New Balance,574,11,Factory Outlet,7800.31,3,True,4.9,Ne571116836
2024-09-10 20:48:28.225411268,Madurai,9.9252,78.1198,Nike,Zoom,11,High Street,9375.91,7,True,3.9,NiZo1116837
2024-02-01 18:57:26.452322616,Coimbatore,11.0168,76.9558,Puma,Suede,9,Mall Store,5760.66,4,True,3.8,PuSu916838
2024-04-22 03:07:47.123356166,Erode,11.341,77.7172,Adidas,Superstar,9,High Street,8677.0,4,True,4.8,AdSu916839
2024-04-13 20:16:04.128206410,Salem,11.6643,78.146,Puma,Cali,8,Mall Store,8608.81,6,True,4.7,PuCa816840
2024-03-08 01:12:56.378818940,Madurai,9.9252,78.1198,Puma,RS-X,6,Mall Store,8790.38,6,True,4.6,PuRS616841
2024-02-05 14:03:57.251862592,Chennai,13.0827,80.2707,New Balance,574,9,Factory Outlet,9021.85,2,True,4.4,Ne57916842
2024-06-05 08:53:41.441072052,Thanjavur,10.787,79.1378,Adidas,Gazelle,9,Factory Outlet,8283.97,6,True,4.2,AdGa916843
2024-08-29 21:27:55.703785188,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,9,Factory Outlet,7933.64,2,True,3.7,NiZo916844
2023-11-15 08:20:21.181059053,Tiruchirappalli,10.7905,78.7047,Nike,Air Force 1,8,Factory Outlet,9862.42,6,True,3.6,NiAi816845
2025-05-07 13:15:29.746487320,Tiruchirappalli,10.7905,78.7047,Adidas,NMD,6,Factory Outlet,13417.67,4,True,3.6,AdNM616846
2024-05-13 10:44:21.613080652,Chennai,13.0827,80.2707,Puma,Suede,7,Factory Outlet,6223.83,8,True,4.1,PuSu716847
2025-01-09 09:30:16.110805536,Madurai,9.9252,78.1198,Puma,RS-X,8,High Street,11010.72,4,True,4.8,PuRS816848
2025-07-23 00:34:12.102605128,Chennai,13.0827,80.2707,New Balance,327,10,Mall Store,8607.69,5,True,4.3,Ne321016849
2025-01-26 05:21:38.404920240,Salem,11.6643,78.146,Nike,Air Max,8,Factory Outlet,11850.29,14,True,3.8,NiAi816850
2024-07-09 14:37:26.152307616,Madurai,9.9252,78.1198,Adidas,Gazelle,10,Factory Outlet,8242.32,1,True,3.9,AdGa1016851
2024-11-12 12:58:30.175508772,Salem,11.6643,78.146,New Balance,990,12,High Street,17499.87,10,True,3.8,Ne991216852
2025-08-13 15:11:16.653832688,Erode,11.341,77.7172,New Balance,574,10,Factory Outlet,9927.35,7,True,4.8,Ne571016853
2024-06-23 14:02:26.527326364,Chennai,13.0827,80.2707,Nike,Air Max,8,Mall Store,9212.04,5,True,4.6,NiAi816854
2023-11-20 05:43:44.711235561,Madurai,9.9252,78.1198,Puma,Suede,12,Mall Store,7557.46,0,True,4.9,PuSu1216855
2024-08-09 08:15:10.125506272,Chennai,13.0827,80.2707,Nike,Air Max,7,Factory Outlet,11062.5,5,True,4.9,NiAi716856
2025-03-20 02:44:53.294664728,Tirunelveli,8.7139,77.7567,Nike,Zoom,11,Mall Store,8520.36,5,True,3.9,NiZo1116857
2024-10-06 17:02:48.668433420,Tirunelveli,8.7139,77.7567,Puma,Suede,8,Factory Outlet,8656.03,18,True,4.7,PuSu816858
2024-10-13 08:29:12.567628380,Thoothukudi,8.7642,78.1348,Puma,Cali,7,Factory Outlet,10630.84,6,True,4.5,PuCa716859
2025-04-24 16:53:27.040352016,Vellore,12.9165,79.1325,New Balance,574,11,Mall Store,8628.96,8,True,3.7,Ne571116860
2023-10-24 00:12:01.476073803,Salem,11.6643,78.146,Nike,Air Force 1,9,Mall Store,11866.22,20,True,4.3,NiAi916861
2024-10-23 03:15:59.627981396,Coimbatore,11.0168,76.9558,Adidas,Gazelle,8,High Street,9336.22,0,True,4.7,AdGa816862
2024-10-30 13:58:46.196309812,Madurai,9.9252,78.1198,New Balance,574,11,Mall Store,11228.76,16,True,4.2,Ne571116863
2024-04-11 07:49:14.847742386,Erode,11.341,77.7172,Puma,Cali,7,Factory Outlet,8101.02,8,True,4.6,PuCa716864
2024-12-20 08:33:23.140157008,Coimbatore,11.0168,76.9558,Nike,Air Max,8,Factory Outlet,9611.01,5,True,4.2,NiAi816865
2023-10-25 16:29:54.329716485,Vellore,12.9165,79.1325,Adidas,UltraBoost,10,High Street,15742.42,16,True,4.5,AdUl1016866
2024-08-25 07:57:35.992799640,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,8,Mall Store,7568.14,9,True,4.0,NiZo816867
2023-11-28 21:21:05.283264163,Erode,11.341,77.7172,New Balance,327,8,Factory Outlet,12554.73,14,True,4.1,Ne32816868
2024-07-08 02:42:22.087104352,Thoothukudi,8.7642,78.1348,Adidas,Superstar,7,High Street,8629.6,4,True,3.8,AdSu716869
